record_id,timestamp,shc_code,origin_destination,dg_class,packaging_type,handling_error_count,previous_incident_count,cargo_weight_kg,temperature_celsius,humidity_percentage,weather_condition,safety_staff_count,shipper_id,doc_audit_result,incident_flag
DG_012225,2025-05-10 08:47:48,RCL,HAM-JED,8,CTMV,3,3,16696.87,30.74,19.06,Extreme Heat,3,SHIP_0214,0,0
DG_012226,2025-05-13 06:31:20,CAO,HAM-JED,2.1,Fiber,3,1,6563.98,34.18,60.57,Clear,31,SHIP_0264,0,0
DG_012227,2025-10-16 14:20:52,MAG,MAA-JED,5,Plastic,0,3,12294.18,0.42,76.67,Fog,45,SHIP_0376,0,0
DG_012228,2025-10-31 05:50:47,ICE,HAM-JED,3,Metal,0,3,28099.24,34.82,78.59,Extreme Heat,13,SHIP_0372,0,0
DG_012229,2025-11-02 09:45:21,ELM,OSL-JED,3,Metal,3,1,16515.36,-1.42,80.08,Fog,23,SHIP_0259,0,0
DG_012230,2025-04-27 18:13:39,CAO,JFK-JED,4,Metal,5,10,8696.33,0.24,12.68,Fog,12,SHIP_0257,0,1
DG_012231,2025-05-29 02:00:56,RFL,FRA-JED,2.2,Metal,5,2,41367.76,36.21,83.37,Storm,7,SHIP_0013,0,0
DG_012232,2025-04-16 18:46:46,CAO,OSL-JED,6,Fiber,5,2,14571.98,-8.52,14.23,Clear,1,SHIP_0292,1,0
DG_012233,2025-04-21 09:05:10,CAO,PVG-JED,3,CTMV,5,2,34076.05,33.55,32.4,Rain,20,SHIP_0374,0,0
DG_012234,2025-08-03 20:13:48,RFL,HAM-JED,4,Plastic,3,3,6437.24,6.4,45.75,Fog,22,SHIP_0096,0,0
DG_012235,2025-03-15 21:36:03,RCL,OSL-JED,3,Fiber,4,2,10712.54,-2.8,42.94,Clear,35,SHIP_0147,0,0
DG_012236,2025-06-15 08:34:31,RCL,OSL-JED,5,Metal,4,0,4976.42,11.47,48.34,Rain,49,SHIP_0069,1,1
DG_012237,2025-05-14 15:13:23,MAG,AMS-JED,9,IBC,2,1,12328.76,11.73,78.86,Extreme Heat,49,SHIP_0250,0,0
DG_012238,2025-04-26 18:46:04,ELI,MXP-JED,1,Fiber,6,3,17404.29,38.7,19.13,Fog,24,SHIP_0394,0,0
DG_012239,2025-08-13 13:25:54,RFL,FRA-JED,1,Metal,4,1,27746.04,18.88,94.84,Extreme Heat,3,SHIP_0126,1,0
DG_012240,2025-03-07 20:36:56,ICE,AMS-JED,9,Metal,3,1,26369.19,26.58,75.86,Clear,39,SHIP_0334,0,0
DG_012241,2025-10-26 09:53:32,RFL,HAM-JED,9,Fiber,4,2,7874.88,24.56,76.14,Clear,18,SHIP_0095,0,0
DG_012242,2025-05-17 12:48:44,ELI,AMS-JED,8,Metal,4,0,2111.12,41.74,31.4,Clear,25,SHIP_0165,0,0
DG_012243,2025-04-05 07:34:46,CAO,DXB-JED,5,Metal,8,7,12966.99,41.46,78.71,Clear,21,SHIP_0070,0,0
DG_012244,2025-03-20 18:56:18,RCL,FRA-JED,2.1,Fiber,4,1,11489.94,1.7,8.77,Clear,40,SHIP_0277,0,1
DG_012245,2025-07-26 17:08:37,ICE,PVG-JED,6,Metal,1,3,10165.4,6.78,17.07,Fog,41,SHIP_0370,0,0
DG_012246,2025-08-06 04:17:05,MAG,MXP-JED,6,Fiber,2,2,34880.66,8.36,33.99,Fog,17,SHIP_0165,0,0
DG_012247,2025-09-20 21:05:09,RCL,FRA-JED,2.1,Plastic,5,0,27458.04,0.61,27.65,Clear,14,SHIP_0041,0,0
DG_012248,2025-06-28 00:16:59,MAG,DXB-JED,3,Metal,4,0,9225.71,42.3,43.44,Extreme Heat,47,SHIP_0211,0,0
DG_012249,2025-11-27 21:57:12,MAG,DXB-JED,5,CTMV,7,1,4633.42,48.23,69.99,Extreme Heat,8,SHIP_0252,0,0
DG_012250,2025-11-01 22:52:36,RFL,JFK-JED,2.2,Fiber,4,3,9111.78,39.81,61.94,Storm,39,SHIP_0375,0,0
DG_012251,2025-05-29 21:03:43,MAG,DXB-JED,9,Fiber,3,3,11398.62,36.47,86.58,Clear,38,SHIP_0393,0,0
DG_012252,2025-05-26 03:05:42,ICE,DXB-JED,6,Fiber,2,0,5781.85,46.12,54.17,Rain,1,SHIP_0040,0,0
DG_012253,2025-07-09 13:24:16,MAG,HAM-JED,3,Metal,3,3,12742.28,32.02,32.51,Clear,11,SHIP_0272,0,0
DG_012254,2025-08-13 11:18:53,ELM,AMS-JED,3,Fiber,2,2,29946.77,12.72,65.53,Extreme Heat,1,SHIP_0353,0,0
DG_012255,2025-09-03 02:25:24,MAG,HAM-JED,8,Fiber,3,5,26618.97,13.18,83.97,Clear,50,SHIP_0093,1,1
DG_012256,2025-03-24 19:49:15,RFL,JFK-JED,1,Metal,2,5,11826.26,17.64,15.97,Clear,31,SHIP_0026,1,1
DG_012257,2025-09-15 00:16:26,RFL,PVG-JED,5,Fiber,9,3,20499.27,19.54,70.46,Clear,37,SHIP_0024,0,0
DG_012258,2025-08-13 20:36:26,ICE,FRA-JED,1,Fiber,7,7,20396.48,1.36,32.64,Clear,1,SHIP_0248,0,0
DG_012259,2025-11-06 01:19:58,RCL,HAM-JED,4,Fiber,3,0,10910.19,41.2,36.12,Clear,11,SHIP_0165,0,0
DG_012260,2025-03-21 01:27:50,ELM,AMS-JED,8,Plastic,4,1,2619.71,13.72,42.29,Clear,19,SHIP_0065,0,0
DG_012261,2025-06-27 04:11:17,ELM,HAM-JED,2.2,Plastic,6,2,4942.69,19.45,47.64,Clear,25,SHIP_0172,1,0
DG_012262,2025-04-12 17:47:11,RCL,JFK-JED,3,Metal,4,2,10794.75,3.37,25.55,Rain,27,SHIP_0258,0,0
DG_012263,2025-06-13 13:33:19,CAO,FRA-JED,2.2,Fiber,5,1,5590.83,9.93,26.1,Clear,31,SHIP_0190,0,1
DG_012264,2025-07-20 04:46:31,ELI,FRA-JED,2.2,Plastic,4,2,36903.3,20.44,24.24,Clear,48,SHIP_0276,0,1
DG_012265,2025-06-17 22:58:15,RFL,MXP-JED,9,Plastic,4,3,30126.0,40.62,22.01,Extreme Heat,23,SHIP_0015,0,0
DG_012266,2025-07-15 07:47:08,ICE,MAA-JED,2.2,CTMV,4,2,1501.97,22.88,91.61,Clear,38,SHIP_0351,1,1
DG_012267,2025-08-10 08:44:02,MAG,FRA-JED,4,IBC,7,4,16959.73,3.51,72.08,Extreme Heat,41,SHIP_0309,0,0
DG_012268,2025-06-04 21:54:52,ELM,AMS-JED,2.2,Plastic,4,0,39237.65,16.25,41.08,Fog,4,SHIP_0316,0,0
DG_012269,2025-07-03 05:07:59,ICE,MXP-JED,2.2,CTMV,3,7,6547.83,6.34,72.51,Extreme Heat,24,SHIP_0044,0,1
DG_012270,2025-03-19 11:15:27,RFL,OSL-JED,3,Metal,0,1,18566.72,-1.54,48.92,Clear,39,SHIP_0220,0,0
DG_012271,2025-05-10 14:02:52,ELM,PVG-JED,9,Metal,4,3,7923.94,11.33,76.51,Clear,15,SHIP_0213,0,0
DG_012272,2025-03-16 21:06:51,RCL,HAM-JED,2.2,Metal,5,0,3882.88,29.36,28.56,Clear,20,SHIP_0239,0,0
DG_012273,2025-03-01 04:59:42,CAO,PVG-JED,9,Metal,1,1,13071.22,30.08,48.55,Storm,38,SHIP_0036,1,1
DG_012274,2025-03-21 05:53:33,RCL,FRA-JED,9,Metal,3,1,6269.74,27.96,83.56,Storm,3,SHIP_0303,0,1
DG_012275,2025-11-12 11:39:38,ELM,MXP-JED,4,Metal,2,3,30388.02,3.3,34.08,Clear,32,SHIP_0024,0,0
DG_012276,2025-07-03 21:53:54,ELM,AMS-JED,3,Metal,6,1,38652.37,26.98,34.81,Rain,24,SHIP_0335,0,1
DG_012277,2025-05-22 07:46:26,ELM,PVG-JED,2.2,Metal,7,5,26031.45,5.27,35.99,Clear,1,SHIP_0158,0,0
DG_012278,2025-06-19 19:20:48,RFL,FRA-JED,4,IBC,1,2,10054.5,15.04,73.43,Clear,24,SHIP_0279,0,0
DG_012279,2025-08-31 07:54:03,ICE,DXB-JED,5,Fiber,3,2,31519.37,49.54,16.15,Clear,39,SHIP_0279,1,0
DG_012280,2025-06-17 19:16:27,RFL,OSL-JED,3,Plastic,4,2,12248.83,-5.45,84.36,Clear,14,SHIP_0308,0,1
DG_012281,2025-10-22 13:11:35,RFL,HAM-JED,4,Fiber,4,6,5233.11,34.14,26.74,Extreme Heat,7,SHIP_0231,0,1
DG_012282,2025-04-09 03:10:01,CAO,DXB-JED,2.2,CTMV,2,5,22389.19,35.38,88.64,Rain,10,SHIP_0197,0,0
DG_012283,2025-08-15 08:20:57,ELM,FRA-JED,4,Metal,3,1,9558.16,4.96,75.97,Fog,46,SHIP_0220,0,0
DG_012284,2025-05-11 18:50:01,ELM,OSL-JED,8,IBC,5,2,23021.91,-7.46,20.42,Rain,23,SHIP_0339,0,0
DG_012285,2025-06-06 23:15:43,MAG,AMS-JED,2.2,Plastic,3,10,29258.57,23.87,10.96,Rain,28,SHIP_0274,1,0
DG_012286,2025-09-07 19:07:14,ICE,FRA-JED,2.2,Plastic,4,4,21587.53,35.76,14.24,Rain,7,SHIP_0184,0,0
DG_012287,2025-07-20 04:49:22,MAG,AMS-JED,8,Plastic,3,0,13470.97,28.79,28.34,Storm,3,SHIP_0312,0,0
DG_012288,2025-07-08 19:44:07,MAG,FRA-JED,2.1,IBC,5,10,11676.74,23.66,57.91,Storm,45,SHIP_0243,0,1
DG_012289,2025-06-27 04:48:36,ELI,MAA-JED,9,Plastic,6,0,5876.28,38.64,17.39,Rain,49,SHIP_0294,0,0
DG_012290,2025-04-13 07:31:19,MAG,HAM-JED,1,Fiber,3,3,30340.49,34.91,25.98,Clear,28,SHIP_0033,0,0
DG_012291,2025-04-07 15:03:15,ICE,AMS-JED,2.2,CTMV,4,0,40420.58,37.73,85.76,Clear,40,SHIP_0311,1,1
DG_012292,2025-11-15 19:02:34,RCL,JFK-JED,9,Plastic,4,2,23891.85,2.59,73.93,Fog,40,SHIP_0134,0,0
DG_012293,2025-03-06 07:20:06,ICE,PVG-JED,8,Plastic,3,1,31632.61,32.97,27.47,Rain,20,SHIP_0175,1,0
DG_012294,2025-11-21 05:39:45,ICE,FRA-JED,2.1,Plastic,3,6,13227.92,25.62,40.77,Clear,40,SHIP_0322,0,0
DG_012295,2025-10-01 06:51:09,ICE,OSL-JED,8,CTMV,6,2,34372.12,-2.74,34.89,Clear,34,SHIP_0284,0,0
DG_012296,2025-04-20 14:33:33,ELI,MXP-JED,3,Metal,6,0,36083.01,33.7,47.51,Clear,35,SHIP_0134,0,0
DG_012297,2025-07-07 15:07:01,CAO,JFK-JED,2.2,Plastic,3,1,4473.83,18.87,26.54,Fog,9,SHIP_0088,0,0
DG_012298,2025-07-19 00:44:38,RFL,PVG-JED,2.1,Metal,2,2,3618.53,29.15,35.5,Clear,33,SHIP_0156,0,0
DG_012299,2025-07-19 08:21:07,ICE,MXP-JED,2.1,Metal,0,5,32572.59,34.32,28.22,Clear,30,SHIP_0155,0,0
DG_012300,2025-10-15 17:02:56,ELI,DXB-JED,6,Metal,3,2,32739.86,34.34,56.86,Clear,11,SHIP_0128,1,0
DG_012301,2025-09-22 09:21:06,RFL,DXB-JED,3,CTMV,3,6,10488.51,36.72,64.29,Clear,6,SHIP_0187,1,0
DG_012302,2025-10-21 20:20:28,RFL,MAA-JED,2.1,Plastic,5,0,4665.44,38.5,62.18,Storm,46,SHIP_0318,0,0
DG_012303,2025-07-23 07:29:28,ELI,MXP-JED,1,CTMV,1,3,20497.12,18.92,11.14,Extreme Heat,3,SHIP_0063,1,0
DG_012304,2025-06-01 12:40:17,ICE,DXB-JED,2.2,Plastic,1,5,7459.69,31.33,22.19,Clear,48,SHIP_0257,0,0
DG_012305,2025-11-08 12:45:13,CAO,HAM-JED,2.2,IBC,3,5,2512.92,28.92,69.77,Clear,46,SHIP_0215,0,0
DG_012306,2025-06-16 04:00:43,ELM,FRA-JED,9,Plastic,4,1,7931.94,38.07,38.34,Extreme Heat,23,SHIP_0399,0,0
DG_012307,2025-05-21 13:39:08,ICE,DXB-JED,3,Metal,4,1,32914.32,30.88,6.18,Clear,42,SHIP_0289,0,1
DG_012308,2025-10-13 22:19:27,ELM,MAA-JED,8,Plastic,3,0,4037.52,5.84,55.97,Rain,32,SHIP_0098,0,0
DG_012309,2025-07-28 03:35:58,ELI,MXP-JED,4,Metal,7,3,18664.96,11.34,52.19,Clear,7,SHIP_0206,0,0
DG_012310,2025-04-03 21:03:12,ELM,PVG-JED,9,Metal,5,4,33501.92,34.31,35.87,Fog,8,SHIP_0122,1,0
DG_012311,2025-04-11 07:23:54,MAG,MXP-JED,8,Plastic,3,3,5066.14,32.21,15.72,Clear,29,SHIP_0064,0,0
DG_012312,2025-04-20 16:12:43,ELI,MXP-JED,9,IBC,2,3,9171.96,11.3,6.13,Rain,18,SHIP_0398,0,0
DG_012313,2025-10-31 11:54:42,ELI,OSL-JED,3,Metal,4,8,7495.2,-9.21,36.11,Clear,20,SHIP_0359,0,0
DG_012314,2025-10-20 17:30:35,RFL,AMS-JED,4,Metal,5,2,8307.69,31.07,37.98,Clear,48,SHIP_0381,0,0
DG_012315,2025-04-16 17:47:01,RCL,OSL-JED,5,Plastic,2,5,17315.27,-1.62,80.28,Fog,8,SHIP_0385,0,0
DG_012316,2025-03-16 22:30:38,RCL,OSL-JED,8,Metal,5,1,903.35,-10.24,6.58,Clear,26,SHIP_0159,0,0
DG_012317,2025-10-14 19:08:56,RCL,AMS-JED,5,Plastic,3,0,10226.19,14.37,10.34,Clear,49,SHIP_0327,1,1
DG_012318,2025-11-10 03:01:55,ICE,FRA-JED,2.1,Fiber,6,3,15185.42,30.43,72.01,Clear,2,SHIP_0085,0,1
DG_012319,2025-05-13 22:58:11,CAO,JFK-JED,4,Metal,5,2,16215.15,7.36,12.18,Rain,44,SHIP_0217,0,1
DG_012320,2025-05-14 22:12:52,ICE,DXB-JED,2.1,Fiber,4,2,15819.42,37.3,72.77,Storm,42,SHIP_0379,1,1
DG_012321,2025-11-29 15:54:27,RFL,MXP-JED,2.1,Fiber,1,3,18038.69,4.49,21.87,Rain,34,SHIP_0392,0,0
DG_012322,2025-08-21 02:52:32,ELM,MAA-JED,6,Fiber,4,3,10853.83,2.31,40.15,Clear,16,SHIP_0173,1,1
DG_012323,2025-04-08 07:22:02,CAO,DXB-JED,9,CTMV,6,0,7406.37,28.61,13.71,Clear,10,SHIP_0206,1,1
DG_012324,2025-03-30 01:55:42,MAG,HAM-JED,6,CTMV,1,1,10295.71,15.76,8.43,Extreme Heat,33,SHIP_0329,1,0
DG_012325,2025-09-29 06:29:08,MAG,MXP-JED,3,Fiber,5,1,8896.41,16.72,32.83,Storm,36,SHIP_0255,0,0
DG_012326,2025-10-27 09:35:41,MAG,AMS-JED,3,Metal,3,2,4861.72,10.99,14.33,Clear,48,SHIP_0063,0,0
DG_012327,2025-07-12 04:02:26,RFL,DXB-JED,2.1,Plastic,4,1,18433.21,32.07,26.83,Clear,1,SHIP_0145,0,0
DG_012328,2025-06-26 01:57:49,RCL,DXB-JED,8,Fiber,5,4,9774.21,39.2,33.68,Clear,10,SHIP_0192,0,1
DG_012329,2025-09-01 03:51:01,ELI,JFK-JED,2.2,IBC,4,3,26756.02,0.7,30.06,Clear,14,SHIP_0069,0,0
DG_012330,2025-05-18 10:46:05,MAG,AMS-JED,5,Plastic,6,1,26817.32,38.73,62.74,Rain,43,SHIP_0397,0,0
DG_012331,2025-09-24 05:07:00,MAG,FRA-JED,4,Plastic,6,3,16103.37,23.62,64.5,Extreme Heat,20,SHIP_0153,1,1
DG_012332,2025-04-29 16:19:48,RFL,FRA-JED,1,Plastic,2,0,1048.97,32.27,94.06,Extreme Heat,19,SHIP_0361,1,1
DG_012333,2025-03-18 00:20:56,ICE,OSL-JED,9,IBC,3,3,29432.85,-4.36,50.39,Rain,1,SHIP_0014,0,0
DG_012334,2025-04-19 15:28:48,RFL,DXB-JED,1,Metal,2,1,25267.74,43.23,83.5,Extreme Heat,21,SHIP_0200,0,0
DG_012335,2025-05-14 10:50:10,RCL,OSL-JED,2.2,Metal,7,3,4211.46,-6.26,88.65,Extreme Heat,34,SHIP_0148,0,0
DG_012336,2025-08-10 10:01:24,ICE,MAA-JED,3,CTMV,3,3,21854.86,21.72,21.38,Clear,4,SHIP_0255,0,0
DG_012337,2025-09-30 18:59:29,RCL,AMS-JED,3,Plastic,2,0,16637.33,5.68,71.06,Storm,19,SHIP_0284,0,0
DG_012338,2025-06-07 01:42:29,RFL,MXP-JED,8,Plastic,1,6,38054.55,37.68,78.74,Clear,8,SHIP_0141,1,0
DG_012339,2025-10-04 14:48:13,CAO,PVG-JED,2.2,IBC,3,6,34567.65,17.11,67.84,Fog,34,SHIP_0257,1,1
DG_012340,2025-07-13 21:26:20,RFL,AMS-JED,4,Metal,5,1,23432.43,2.76,65.46,Rain,21,SHIP_0312,0,1
DG_012341,2025-07-21 03:28:45,MAG,OSL-JED,5,Metal,3,3,26130.43,10.6,31.55,Clear,3,SHIP_0304,0,1
DG_012342,2025-08-22 04:09:26,MAG,MAA-JED,5,IBC,6,2,21242.67,32.26,38.74,Clear,18,SHIP_0346,0,0
DG_012343,2025-10-31 14:45:50,ICE,JFK-JED,8,Fiber,5,1,25539.76,5.36,36.61,Clear,19,SHIP_0312,0,0
DG_012344,2025-04-15 14:31:01,ICE,PVG-JED,3,CTMV,3,7,7739.63,8.54,12.56,Fog,9,SHIP_0368,1,1
DG_012345,2025-08-17 08:59:12,ELM,OSL-JED,9,CTMV,2,2,6540.37,-8.13,53.62,Clear,8,SHIP_0080,0,0
DG_012346,2025-03-27 07:05:20,MAG,JFK-JED,8,Fiber,2,1,11206.77,40.86,33.74,Rain,46,SHIP_0089,0,0
DG_012347,2025-09-04 12:12:51,CAO,MXP-JED,8,Metal,3,2,40558.68,24.12,28.96,Clear,28,SHIP_0309,1,0
DG_012348,2025-08-10 17:24:06,ELM,MXP-JED,9,Plastic,3,2,21359.92,36.01,16.87,Fog,25,SHIP_0181,0,0
DG_012349,2025-09-20 09:49:21,ICE,HAM-JED,6,IBC,1,2,4218.97,0.02,80.02,Clear,8,SHIP_0277,0,0
DG_012350,2025-09-12 16:24:12,MAG,HAM-JED,3,Fiber,3,2,7464.64,16.64,76.76,Fog,26,SHIP_0293,0,0
DG_012351,2025-03-09 11:53:19,CAO,HAM-JED,8,Plastic,4,3,5840.63,2.8,10.16,Clear,17,SHIP_0245,0,0
DG_012352,2025-05-04 19:56:53,RCL,OSL-JED,4,CTMV,2,3,5700.18,7.83,70.98,Clear,31,SHIP_0145,0,0
DG_012353,2025-10-19 16:31:00,ELI,PVG-JED,4,CTMV,2,6,21117.05,20.2,77.3,Storm,27,SHIP_0268,0,0
DG_012354,2025-06-15 11:15:01,ELM,FRA-JED,2.1,Plastic,2,0,9106.06,14.33,55.85,Fog,13,SHIP_0261,0,0
DG_012355,2025-11-26 13:46:21,CAO,JFK-JED,2.1,Plastic,4,3,36329.41,24.11,58.76,Storm,43,SHIP_0238,0,0
DG_012356,2025-04-20 01:45:15,RFL,AMS-JED,2.2,Fiber,4,3,26652.81,26.57,26.82,Storm,32,SHIP_0323,1,0
DG_012357,2025-06-21 11:47:34,ICE,AMS-JED,3,Fiber,5,2,3998.25,23.8,88.03,Extreme Heat,28,SHIP_0375,0,0
DG_012358,2025-03-18 15:34:48,RFL,DXB-JED,3,Fiber,4,2,16101.5,32.03,39.49,Storm,5,SHIP_0032,0,1
DG_012359,2025-10-06 21:07:52,CAO,FRA-JED,4,CTMV,1,3,8917.83,19.06,59.92,Fog,46,SHIP_0245,0,0
DG_012360,2025-03-24 14:38:07,CAO,DXB-JED,5,Fiber,2,0,3794.3,38.75,90.35,Clear,43,SHIP_0014,0,0
DG_012361,2025-11-25 10:42:56,RFL,DXB-JED,9,Fiber,5,0,36771.49,47.82,92.14,Extreme Heat,4,SHIP_0171,0,0
DG_012362,2025-05-13 20:42:28,ELI,PVG-JED,1,Metal,4,2,9835.9,36.01,30.5,Extreme Heat,11,SHIP_0203,0,0
DG_012363,2025-08-02 08:54:39,MAG,PVG-JED,1,Plastic,8,2,20445.88,40.41,12.66,Clear,10,SHIP_0073,0,1
DG_012364,2025-09-09 05:58:32,RCL,FRA-JED,1,Fiber,2,1,28491.38,33.88,9.98,Storm,49,SHIP_0097,0,1
DG_012365,2025-11-21 21:48:47,RFL,MXP-JED,4,Plastic,5,6,6445.94,23.2,29.67,Clear,10,SHIP_0187,1,1
DG_012366,2025-09-23 18:58:43,RFL,JFK-JED,3,CTMV,4,1,30471.11,22.28,79.03,Storm,7,SHIP_0124,0,0
DG_012367,2025-09-16 10:03:07,ELM,MXP-JED,8,Metal,4,2,16092.62,37.62,28.5,Extreme Heat,16,SHIP_0029,0,0
DG_012368,2025-03-30 02:54:56,MAG,PVG-JED,9,Fiber,5,2,5377.45,7.39,71.26,Storm,34,SHIP_0027,0,0
DG_012369,2025-05-04 06:44:29,ELI,DXB-JED,9,Metal,2,0,7786.25,43.05,28.03,Storm,16,SHIP_0270,0,0
DG_012370,2025-08-18 00:04:42,RFL,MXP-JED,9,CTMV,3,3,27318.45,6.84,68.95,Clear,50,SHIP_0023,0,0
DG_012371,2025-09-14 18:49:06,RCL,FRA-JED,3,IBC,4,6,25167.97,8.55,36.71,Clear,40,SHIP_0377,1,0
DG_012372,2025-07-28 04:32:29,ICE,HAM-JED,5,Plastic,5,3,29533.19,15.16,26.86,Clear,38,SHIP_0008,0,0
DG_012373,2025-10-05 10:52:00,RFL,HAM-JED,3,IBC,6,1,20138.89,8.21,11.28,Fog,19,SHIP_0213,0,0
DG_012374,2025-07-30 13:21:53,CAO,DXB-JED,3,Metal,5,0,14247.28,31.52,68.12,Clear,30,SHIP_0088,0,0
DG_012375,2025-08-03 16:10:59,MAG,AMS-JED,5,CTMV,4,1,8517.76,12.5,28.32,Clear,20,SHIP_0344,1,1
DG_012376,2025-10-22 19:41:07,RFL,OSL-JED,2.1,Metal,2,2,35611.08,-6.7,31.5,Clear,22,SHIP_0377,1,0
DG_012377,2025-06-14 10:30:33,RFL,MXP-JED,3,Plastic,2,2,15941.4,30.62,81.1,Extreme Heat,47,SHIP_0221,0,0
DG_012378,2025-05-20 08:40:37,ICE,DXB-JED,2.2,Fiber,7,5,9783.7,39.13,12.12,Clear,3,SHIP_0227,0,0
DG_012379,2025-05-11 11:37:21,CAO,MAA-JED,8,Fiber,3,2,17331.8,6.93,52.26,Storm,23,SHIP_0163,0,0
DG_012380,2025-03-02 09:33:34,ELI,PVG-JED,3,Metal,8,3,18660.22,36.23,64.24,Fog,47,SHIP_0362,0,0
DG_012381,2025-05-02 03:20:11,MAG,AMS-JED,5,Plastic,4,6,4098.33,37.53,15.87,Extreme Heat,38,SHIP_0326,0,0
DG_012382,2025-10-09 02:28:31,ICE,HAM-JED,2.2,Metal,2,1,23814.79,18.28,77.53,Clear,17,SHIP_0207,0,0
DG_012383,2025-05-24 14:06:54,MAG,MXP-JED,2.2,IBC,4,1,34522.36,27.09,82.29,Extreme Heat,35,SHIP_0255,0,0
DG_012384,2025-10-16 22:53:27,RFL,JFK-JED,8,Metal,6,2,10797.69,33.29,19.31,Extreme Heat,41,SHIP_0107,1,1
DG_012385,2025-11-26 13:55:02,ELM,MXP-JED,8,Metal,3,0,17311.51,25.16,40.75,Clear,50,SHIP_0091,0,0
DG_012386,2025-03-04 10:35:36,MAG,MAA-JED,2.1,Plastic,1,3,20046.89,28.06,61.89,Clear,41,SHIP_0230,0,0
DG_012387,2025-09-16 03:36:07,ELI,HAM-JED,3,IBC,5,1,20553.69,22.4,5.92,Storm,6,SHIP_0073,0,0
DG_012388,2025-08-24 21:01:03,RFL,MAA-JED,3,Fiber,3,1,28154.03,19.4,80.58,Storm,19,SHIP_0357,0,0
DG_012389,2025-09-12 15:55:18,RFL,FRA-JED,9,Metal,2,3,34639.49,13.98,82.12,Rain,46,SHIP_0244,0,0
DG_012390,2025-11-30 20:44:44,MAG,MXP-JED,3,Metal,2,3,6669.4,22.76,62.09,Clear,49,SHIP_0240,0,0
DG_012391,2025-09-20 22:02:13,MAG,DXB-JED,2.2,IBC,7,3,22692.28,38.36,45.68,Storm,34,SHIP_0119,0,1
DG_012392,2025-06-09 12:30:48,MAG,AMS-JED,2.2,Fiber,2,3,13076.47,35.85,57.39,Clear,13,SHIP_0009,0,0
DG_012393,2025-06-26 19:59:15,MAG,HAM-JED,2.2,Plastic,6,1,23031.89,18.41,10.44,Storm,16,SHIP_0015,0,0
DG_012394,2025-05-25 13:41:00,RCL,AMS-JED,3,CTMV,8,4,18538.3,23.23,27.05,Fog,50,SHIP_0297,0,0
DG_012395,2025-06-24 02:18:35,MAG,PVG-JED,5,Fiber,5,2,22239.05,38.31,47.38,Clear,28,SHIP_0191,0,0
DG_012396,2025-06-13 06:44:16,CAO,HAM-JED,6,Plastic,2,2,26647.78,28.22,64.74,Extreme Heat,37,SHIP_0203,0,0
DG_012397,2025-10-01 10:25:10,CAO,JFK-JED,2.2,Metal,4,3,15864.49,17.97,7.66,Clear,23,SHIP_0282,0,0
DG_012398,2025-04-16 06:07:26,RFL,AMS-JED,2.1,Fiber,3,1,38390.15,26.66,73.51,Clear,26,SHIP_0319,0,0
DG_012399,2025-05-06 10:51:08,CAO,FRA-JED,9,IBC,6,3,13130.94,25.24,53.77,Extreme Heat,18,SHIP_0016,0,0
DG_012400,2025-05-26 23:10:25,ICE,MXP-JED,8,Metal,2,2,8899.5,25.01,71.35,Fog,37,SHIP_0153,0,0
DG_012401,2025-03-18 17:08:20,ELI,FRA-JED,3,Metal,3,4,22870.46,38.89,54.72,Clear,13,SHIP_0394,1,0
DG_012402,2025-09-24 05:11:37,ELI,JFK-JED,5,Plastic,6,1,6774.67,0.64,10.07,Clear,48,SHIP_0349,0,0
DG_012403,2025-06-01 12:20:28,RFL,MAA-JED,4,IBC,4,0,25664.28,30.05,40.91,Rain,1,SHIP_0288,0,0
DG_012404,2025-06-22 08:10:36,ELM,HAM-JED,3,Fiber,4,3,39050.41,3.1,16.24,Extreme Heat,34,SHIP_0253,0,0
DG_012405,2025-03-16 04:21:05,CAO,MAA-JED,6,Metal,6,3,7727.26,2.95,10.73,Clear,4,SHIP_0349,0,0
DG_012406,2025-11-04 09:38:49,ICE,OSL-JED,8,Fiber,1,0,1070.28,6.07,61.4,Extreme Heat,2,SHIP_0109,0,1
DG_012407,2025-04-27 12:45:35,MAG,DXB-JED,9,Plastic,2,0,7608.48,44.79,36.38,Rain,41,SHIP_0120,1,0
DG_012408,2025-06-16 20:52:41,ICE,MXP-JED,8,Plastic,8,5,14785.79,3.5,91.47,Clear,45,SHIP_0002,0,0
DG_012409,2025-04-21 15:22:59,ELM,OSL-JED,5,Metal,0,3,17303.85,-2.09,84.66,Clear,27,SHIP_0104,0,0
DG_012410,2025-06-14 00:38:07,RFL,HAM-JED,5,Fiber,5,4,16070.29,25.67,14.15,Clear,37,SHIP_0197,0,1
DG_012411,2025-03-21 00:12:03,ELM,AMS-JED,9,Plastic,4,0,5760.14,18.26,23.46,Rain,44,SHIP_0078,0,0
DG_012412,2025-11-05 11:43:27,MAG,AMS-JED,5,Plastic,7,1,14154.64,25.73,24.24,Storm,44,SHIP_0111,0,0
DG_012413,2025-06-05 16:55:24,CAO,FRA-JED,3,CTMV,4,2,24967.63,6.2,89.25,Storm,3,SHIP_0267,0,0
DG_012414,2025-05-21 13:05:04,RFL,PVG-JED,4,Metal,4,1,9992.96,11.45,20.82,Clear,44,SHIP_0166,0,0
