record_id,timestamp,airline,SHC,origin,destination,packaging_condition,packaging_seal_status,shipper_company_name,consignee_name,shipper_type,documentation_status,security_screening_status,xray_scan_result,shipment_priority,weather_condition,cargo_weight_kg,damage_history_count,compliance_violation_count,inspection_duration_minutes,shipper_reliability_score,acceptance_rejection_flag
14249,2025-05-16 16:00:00,Qatar,PIL,MXP,JED,Average,Tampered,DB Schenker,Red Sea Imports,Agent,Pending,Cleared,Clear,Normal,Fog,38779,8,7,112,74,0
14250,2025-05-16 17:00:00,Qatar,PER,MAA,JED,Good,Tampered,BlueDart,Al Jazeera Trading,Agent,Complete,Cleared,Clear,Express,Clear,9675,1,10,55,99,0
14251,2025-05-16 18:00:00,Qatar,AVI,AMS,JED,Average,Intact,FedEx,Saudi Pharma Ltd,Agent,Complete,Cleared,Suspicious,Normal,Rain,42598,7,5,123,52,0
14252,2025-05-16 19:00:00,Emirates,VAL,JFK,JED,Good,Intact,DB Schenker,Al Jazeera Trading,Corporate,Pending,Cleared,Clear,Express,Fog,37298,5,7,8,45,0
14253,2025-05-16 20:00:00,Air India,PIL,JFK,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,VIP,Clear,27893,11,5,131,53,0
14254,2025-05-16 21:00:00,Qatar,PIL,MAA,JED,Good,Intact,BlueDart,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Rain,22445,12,0,92,97,0
14255,2025-05-16 22:00:00,Emirates,HUM,OSL,JED,Good,Tampered,DB Schenker,Desert Logistics,Corporate,Complete,Cleared,Clear,VIP,Rain,42301,4,12,130,80,0
14256,2025-05-16 23:00:00,Emirates,DGR,HAM,JED,Damaged,Missing,Amazon Logistics,Middle East Retail Group,Agent,Complete,Cleared,Manual Review Required,VIP,Clear,20033,11,14,87,69,0
14257,2025-05-17 00:00:00,Qatar,AVI,FRA,JED,Good,Intact,DB Schenker,Gulf Fresh Foods,Retail,Complete,Pending,Clear,Express,Fog,26696,4,9,86,97,0
14258,2025-05-17 01:00:00,Qatar,PIL,MXP,JED,Good,Intact,FedEx,Arabian Medical Supply,Corporate,Complete,Cleared,Clear,VIP,Storm,27276,1,10,16,96,0
14259,2025-05-17 02:00:00,Lufthansa,HUM,JFK,JED,Good,Intact,BlueDart,Saudi Pharma Ltd,Retail,Missing,Cleared,Clear,VIP,Clear,28313,9,13,178,84,0
14260,2025-05-17 03:00:00,Qatar,COL,HAM,JED,Average,Intact,FedEx,Red Sea Imports,Agent,Complete,Cleared,Clear,Normal,Fog,29050,2,1,155,54,0
14261,2025-05-17 04:00:00,Lufthansa,COL,AMS,JED,Good,Intact,DB Schenker,Desert Logistics,Corporate,Complete,Cleared,Clear,Normal,Clear,27439,5,4,167,71,0
14262,2025-05-17 05:00:00,Qatar,VAL,JFK,JED,Good,Broken,DB Schenker,Jeddah Electronics,Corporate,Complete,Cleared,Clear,VIP,Rain,6748,11,5,25,45,0
14263,2025-05-17 06:00:00,Qatar,PIL,OSL,JED,Good,Intact,BlueDart,Red Sea Imports,Agent,Pending,Cleared,Clear,VIP,Storm,6055,0,11,179,76,0
14264,2025-05-17 07:00:00,Air India,PIL,MXP,JED,Good,Intact,Maersk,Jeddah Electronics,Agent,Pending,Manual Inspection Required,Clear,Normal,Rain,51,4,11,170,70,0
14265,2025-05-17 08:00:00,Qatar,PER,AMS,JED,Good,Intact,Maersk,Arabian Medical Supply,Retail,Complete,Cleared,Clear,Normal,Storm,13605,6,14,38,100,0
14266,2025-05-17 09:00:00,Qatar,PIL,OSL,JED,Good,Intact,FedEx,Al Jazeera Trading,Agent,Complete,Cleared,Clear,Normal,Storm,24005,8,12,141,92,0
14267,2025-05-17 10:00:00,Lufthansa,DGR,MXP,JED,Good,Tampered,Amazon Logistics,Middle East Retail Group,Corporate,Missing,Cleared,Suspicious,Express,Fog,14343,6,6,42,65,1
14268,2025-05-17 11:00:00,Lufthansa,VAL,AMS,JED,Good,Intact,FedEx,Jeddah Electronics,Corporate,Complete,Pending,Clear,VIP,Clear,6142,5,6,104,51,0
14269,2025-05-17 12:00:00,Air India,AVI,MAA,JED,Good,Broken,Aramex,Saudi Pharma Ltd,Retail,Complete,Cleared,Suspicious,Normal,Rain,3792,7,0,47,80,0
14270,2025-05-17 13:00:00,Qatar,PIL,OSL,JED,Good,Intact,Amazon Logistics,Al Jazeera Trading,Corporate,Complete,Cleared,Clear,Express,Clear,21354,7,13,17,81,0
14271,2025-05-17 14:00:00,Qatar,DGR,HAM,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Retail,Missing,Cleared,Clear,Express,Clear,4256,1,1,67,84,0
14272,2025-05-17 15:00:00,Lufthansa,PIL,MXP,JED,Average,Intact,DB Schenker,Arabian Medical Supply,Agent,Complete,Cleared,Clear,VIP,Storm,42831,8,10,92,97,0
14273,2025-05-17 16:00:00,Emirates,HUM,MXP,JED,Good,Tampered,UPS,Desert Logistics,Corporate,Complete,Cleared,Manual Review Required,VIP,Storm,46191,6,11,9,66,0
14274,2025-05-17 17:00:00,Emirates,DGR,OSL,JED,Good,Intact,FedEx,Red Sea Imports,Agent,Complete,Cleared,Clear,Normal,Fog,34573,4,8,72,87,0
14275,2025-05-17 18:00:00,Emirates,HUM,DXB,JED,Good,Intact,UPS,Al Jazeera Trading,Retail,Missing,Cleared,Suspicious,Normal,Storm,36145,9,10,95,57,1
14276,2025-05-17 19:00:00,Lufthansa,VAL,DXB,JED,Good,Intact,Aramex,Red Sea Imports,Agent,Complete,Cleared,Clear,Normal,Clear,21842,8,4,140,54,0
14277,2025-05-17 20:00:00,Lufthansa,PIL,MAA,JED,Good,Intact,Amazon Logistics,Desert Logistics,Corporate,Complete,Cleared,Clear,Normal,Fog,7111,10,2,53,49,0
14278,2025-05-17 21:00:00,Emirates,PER,HAM,JED,Damaged,Intact,UPS,Red Sea Imports,Corporate,Complete,Cleared,Clear,VIP,Clear,3984,1,9,166,90,0
14279,2025-05-17 22:00:00,Emirates,COL,AMS,JED,Damaged,Intact,Maersk,Jeddah Electronics,Agent,Pending,Cleared,Clear,Express,Fog,31086,3,7,141,91,0
14280,2025-05-17 23:00:00,Qatar,DGR,MXP,JED,Average,Intact,Aramex,Middle East Retail Group,Corporate,Complete,Cleared,Manual Review Required,Normal,Clear,6651,3,11,99,44,0
14281,2025-05-18 00:00:00,Lufthansa,PER,JFK,JED,Good,Intact,Maersk,Red Sea Imports,Corporate,Complete,Cleared,Clear,VIP,Fog,35574,4,8,98,40,0
14282,2025-05-18 01:00:00,Lufthansa,PER,HAM,JED,Good,Intact,BlueDart,Red Sea Imports,Retail,Pending,Cleared,Clear,Normal,Storm,8191,4,5,138,65,0
14283,2025-05-18 02:00:00,Emirates,COL,HAM,JED,Average,Missing,Aramex,Jeddah Electronics,Corporate,Complete,Cleared,Clear,VIP,Rain,7116,2,8,78,78,0
14284,2025-05-18 03:00:00,Emirates,DGR,PVG,JED,Good,Intact,BlueDart,Red Sea Imports,Retail,Complete,Pending,Clear,VIP,Fog,29782,10,4,107,58,0
14285,2025-05-18 04:00:00,Air India,PIL,JFK,JED,Damaged,Intact,UPS,Red Sea Imports,Retail,Complete,Pending,Suspicious,VIP,Clear,35952,13,7,110,74,0
14286,2025-05-18 05:00:00,Lufthansa,DGR,FRA,JED,Good,Intact,Amazon Logistics,Gulf Fresh Foods,Corporate,Complete,Cleared,Clear,VIP,Storm,35050,1,2,149,84,0
14287,2025-05-18 06:00:00,Air India,PER,JFK,JED,Good,Intact,DHL,Arabian Medical Supply,Corporate,Complete,Cleared,Suspicious,Normal,Fog,42633,5,7,162,59,0
14288,2025-05-18 07:00:00,Qatar,AVI,JFK,JED,Average,Tampered,UPS,Red Sea Imports,Corporate,Complete,Manual Inspection Required,Suspicious,Normal,Clear,20468,14,11,108,70,1
14289,2025-05-18 08:00:00,Air India,AVI,DXB,JED,Good,Intact,BlueDart,Al Jazeera Trading,Corporate,Pending,Pending,Restricted Item Detected,VIP,Clear,3116,4,6,175,76,1
14290,2025-05-18 09:00:00,Emirates,DGR,MAA,JED,Good,Broken,FedEx,Gulf Fresh Foods,Retail,Complete,Cleared,Restricted Item Detected,Express,Clear,3682,9,1,10,87,0
14291,2025-05-18 10:00:00,Lufthansa,PER,HAM,JED,Good,Intact,FedEx,Desert Logistics,Agent,Complete,Cleared,Clear,Express,Storm,31707,10,3,91,80,0
14292,2025-05-18 11:00:00,Lufthansa,PER,DXB,JED,Good,Broken,Maersk,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,Normal,Storm,9529,7,4,94,92,0
14293,2025-05-18 12:00:00,Air India,VAL,OSL,JED,Average,Intact,Aramex,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Storm,19270,7,11,133,55,0
14294,2025-05-18 13:00:00,Air India,PER,HAM,JED,Good,Broken,UPS,Middle East Retail Group,Agent,Missing,Cleared,Clear,Normal,Fog,20988,2,5,115,64,1
14295,2025-05-18 14:00:00,Qatar,COL,AMS,JED,Good,Intact,Aramex,Jeddah Electronics,Retail,Complete,Cleared,Clear,VIP,Clear,704,14,12,167,50,0
14296,2025-05-18 15:00:00,Qatar,AVI,MXP,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Retail,Complete,Cleared,Suspicious,VIP,Fog,24709,14,11,171,92,0
14297,2025-05-18 16:00:00,Emirates,VAL,AMS,JED,Good,Intact,DHL,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,Normal,Rain,35549,12,12,33,85,0
14298,2025-05-18 17:00:00,Emirates,PIL,AMS,JED,Good,Intact,UPS,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,VIP,Clear,16172,5,0,112,96,0
14299,2025-05-18 18:00:00,Emirates,COL,PVG,JED,Good,Intact,Amazon Logistics,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,VIP,Fog,16540,4,11,69,78,0
14300,2025-05-18 19:00:00,Air India,PIL,MXP,JED,Good,Intact,DB Schenker,Arabian Medical Supply,Agent,Complete,Cleared,Suspicious,Express,Clear,37269,11,4,5,65,0
14301,2025-05-18 20:00:00,Air India,AVI,MXP,JED,Good,Intact,Maersk,Gulf Fresh Foods,Retail,Complete,Cleared,Clear,VIP,Clear,35337,14,9,112,52,0
14302,2025-05-18 21:00:00,Lufthansa,COL,MAA,JED,Good,Intact,Aramex,Red Sea Imports,Agent,Pending,Cleared,Clear,Normal,Fog,39454,10,0,5,49,0
14303,2025-05-18 22:00:00,Emirates,HUM,DXB,JED,Good,Tampered,UPS,Arabian Medical Supply,Corporate,Complete,Manual Inspection Required,Clear,Express,Fog,1809,10,1,172,81,0
14304,2025-05-18 23:00:00,Air India,DGR,MXP,JED,Average,Tampered,Amazon Logistics,Desert Logistics,Retail,Complete,Cleared,Clear,Express,Clear,45741,12,3,21,81,0
14305,2025-05-19 00:00:00,Lufthansa,HUM,OSL,JED,Average,Intact,Maersk,Desert Logistics,Agent,Complete,Cleared,Clear,Express,Fog,10169,13,6,10,84,0
14306,2025-05-19 01:00:00,Emirates,DGR,JFK,JED,Average,Intact,BlueDart,Desert Logistics,Agent,Complete,Cleared,Clear,VIP,Clear,47661,12,14,53,73,0
14307,2025-05-19 02:00:00,Qatar,AVI,PVG,JED,Good,Broken,DHL,Desert Logistics,Retail,Complete,Manual Inspection Required,Clear,Express,Clear,7051,9,10,128,43,1
14308,2025-05-19 03:00:00,Qatar,AVI,PVG,JED,Good,Broken,Aramex,Middle East Retail Group,Agent,Complete,Cleared,Clear,Normal,Rain,21130,11,12,166,74,0
14309,2025-05-19 04:00:00,Air India,HUM,MXP,JED,Good,Tampered,FedEx,Middle East Retail Group,Retail,Complete,Cleared,Suspicious,VIP,Rain,46663,14,13,149,87,1
14310,2025-05-19 05:00:00,Lufthansa,COL,FRA,JED,Good,Tampered,Maersk,Jeddah Electronics,Corporate,Pending,Pending,Clear,Express,Clear,32995,11,2,33,85,0
14311,2025-05-19 06:00:00,Qatar,PIL,PVG,JED,Average,Missing,DHL,Desert Logistics,Corporate,Complete,Cleared,Clear,VIP,Fog,24900,13,6,7,92,0
14312,2025-05-19 07:00:00,Lufthansa,DGR,JFK,JED,Good,Intact,Amazon Logistics,Middle East Retail Group,Corporate,Pending,Cleared,Clear,VIP,Storm,5861,14,13,94,61,0
14313,2025-05-19 08:00:00,Lufthansa,DGR,HAM,JED,Good,Intact,UPS,Al Jazeera Trading,Agent,Pending,Cleared,Clear,Express,Fog,47022,6,11,86,69,0
14314,2025-05-19 09:00:00,Qatar,VAL,MAA,JED,Good,Intact,BlueDart,Jeddah Electronics,Agent,Complete,Cleared,Clear,Normal,Rain,17867,1,6,89,55,0
14315,2025-05-19 10:00:00,Lufthansa,PER,FRA,JED,Good,Intact,Maersk,Al Jazeera Trading,Retail,Missing,Cleared,Clear,Express,Fog,12038,0,2,139,93,0
14316,2025-05-19 11:00:00,Qatar,COL,JFK,JED,Good,Intact,FedEx,Jeddah Electronics,Retail,Complete,Cleared,Clear,Express,Fog,20236,4,4,18,79,0
14317,2025-05-19 12:00:00,Air India,COL,OSL,JED,Average,Intact,FedEx,Red Sea Imports,Retail,Complete,Pending,Clear,VIP,Clear,36307,0,6,60,99,0
14318,2025-05-19 13:00:00,Emirates,VAL,MXP,JED,Good,Missing,BlueDart,Gulf Fresh Foods,Corporate,Complete,Cleared,Clear,VIP,Rain,29779,9,14,9,63,0
14319,2025-05-19 14:00:00,Emirates,AVI,JFK,JED,Damaged,Intact,Amazon Logistics,Middle East Retail Group,Retail,Complete,Manual Inspection Required,Clear,Normal,Storm,24779,6,11,111,59,0
14320,2025-05-19 15:00:00,Air India,HUM,DXB,JED,Good,Broken,Aramex,Middle East Retail Group,Agent,Complete,Cleared,Clear,Normal,Storm,7478,10,1,74,52,0
14321,2025-05-19 16:00:00,Qatar,COL,PVG,JED,Average,Missing,DHL,Jeddah Electronics,Retail,Missing,Cleared,Clear,VIP,Clear,45609,8,10,87,58,1
14322,2025-05-19 17:00:00,Qatar,DGR,MAA,JED,Good,Intact,Amazon Logistics,Al Jazeera Trading,Corporate,Pending,Pending,Clear,VIP,Fog,42388,3,14,7,48,0
14323,2025-05-19 18:00:00,Qatar,VAL,DXB,JED,Good,Tampered,DB Schenker,Arabian Medical Supply,Corporate,Pending,Pending,Clear,VIP,Clear,28783,3,4,132,94,0
14324,2025-05-19 19:00:00,Qatar,HUM,PVG,JED,Good,Intact,Aramex,Red Sea Imports,Retail,Missing,Pending,Suspicious,Normal,Fog,12784,13,7,88,83,1
14325,2025-05-19 20:00:00,Air India,PIL,MAA,JED,Damaged,Intact,DB Schenker,Al Jazeera Trading,Agent,Pending,Manual Inspection Required,Suspicious,VIP,Storm,39925,11,10,93,90,1
14326,2025-05-19 21:00:00,Emirates,HUM,AMS,JED,Good,Intact,BlueDart,Middle East Retail Group,Retail,Complete,Pending,Clear,Normal,Rain,18228,8,14,21,42,0
14327,2025-05-19 22:00:00,Lufthansa,COL,FRA,JED,Good,Intact,Amazon Logistics,Red Sea Imports,Retail,Pending,Cleared,Clear,Express,Clear,29185,10,2,133,53,0
14328,2025-05-19 23:00:00,Lufthansa,PER,MAA,JED,Average,Intact,DHL,Desert Logistics,Corporate,Complete,Pending,Clear,Normal,Rain,39666,7,6,77,63,0
14329,2025-05-20 00:00:00,Emirates,DGR,JFK,JED,Good,Broken,FedEx,Gulf Fresh Foods,Retail,Complete,Cleared,Suspicious,Express,Rain,47049,14,11,46,43,1
14330,2025-05-20 01:00:00,Air India,HUM,JFK,JED,Average,Intact,DHL,Desert Logistics,Retail,Complete,Cleared,Clear,Normal,Storm,12508,9,4,163,55,0
14331,2025-05-20 02:00:00,Lufthansa,PIL,OSL,JED,Good,Intact,Amazon Logistics,Desert Logistics,Retail,Complete,Cleared,Clear,Express,Fog,49239,13,9,108,77,0
14332,2025-05-20 03:00:00,Emirates,DGR,AMS,JED,Good,Tampered,Maersk,Al Jazeera Trading,Corporate,Complete,Cleared,Clear,Normal,Clear,23876,13,4,66,60,0
14333,2025-05-20 04:00:00,Air India,COL,MAA,JED,Damaged,Intact,UPS,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,VIP,Fog,10670,3,1,63,77,0
14334,2025-05-20 05:00:00,Lufthansa,VAL,HAM,JED,Good,Intact,Amazon Logistics,Al Jazeera Trading,Corporate,Complete,Manual Inspection Required,Clear,VIP,Storm,1809,1,5,72,91,0
14335,2025-05-20 06:00:00,Qatar,PIL,FRA,JED,Good,Broken,Aramex,Al Jazeera Trading,Retail,Complete,Cleared,Clear,Normal,Rain,46098,9,8,109,59,0
14336,2025-05-20 07:00:00,Qatar,HUM,OSL,JED,Good,Intact,Maersk,Jeddah Electronics,Agent,Complete,Cleared,Manual Review Required,VIP,Fog,1419,13,2,29,55,0
14337,2025-05-20 08:00:00,Air India,PIL,JFK,JED,Good,Intact,DHL,Red Sea Imports,Retail,Complete,Pending,Clear,Normal,Clear,24184,3,3,93,64,0
14338,2025-05-20 09:00:00,Qatar,COL,FRA,JED,Average,Intact,DB Schenker,Jeddah Electronics,Retail,Complete,Pending,Clear,Normal,Rain,40130,11,3,40,86,0
14339,2025-05-20 10:00:00,Air India,HUM,MAA,JED,Good,Intact,Amazon Logistics,Desert Logistics,Retail,Complete,Cleared,Clear,Express,Fog,28050,12,3,21,78,0
14340,2025-05-20 11:00:00,Emirates,PIL,OSL,JED,Good,Intact,DHL,Desert Logistics,Corporate,Complete,Cleared,Clear,Express,Clear,2804,9,13,125,44,0
14341,2025-05-20 12:00:00,Emirates,VAL,FRA,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Corporate,Complete,Pending,Clear,Normal,Storm,30836,9,10,160,44,0
14342,2025-05-20 13:00:00,Lufthansa,PIL,AMS,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,VIP,Fog,15788,11,8,26,79,0
14343,2025-05-20 14:00:00,Air India,DGR,HAM,JED,Damaged,Missing,FedEx,Middle East Retail Group,Corporate,Complete,Cleared,Clear,Express,Fog,29055,11,6,137,88,0
14344,2025-05-20 15:00:00,Lufthansa,DGR,HAM,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Corporate,Complete,Cleared,Clear,Express,Clear,17805,11,3,176,72,0
14345,2025-05-20 16:00:00,Lufthansa,HUM,MXP,JED,Good,Intact,UPS,Desert Logistics,Agent,Complete,Manual Inspection Required,Manual Review Required,VIP,Fog,21494,13,12,8,71,0
14346,2025-05-20 17:00:00,Emirates,COL,PVG,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Retail,Missing,Cleared,Clear,Express,Clear,16790,11,4,168,98,0
14347,2025-05-20 18:00:00,Lufthansa,VAL,FRA,JED,Damaged,Intact,Amazon Logistics,Al Jazeera Trading,Corporate,Complete,Cleared,Clear,VIP,Clear,9468,13,13,172,62,0
14348,2025-05-20 19:00:00,Qatar,AVI,OSL,JED,Good,Intact,DB Schenker,Saudi Pharma Ltd,Agent,Complete,Cleared,Suspicious,Express,Clear,8246,14,1,113,60,0
14349,2025-05-20 20:00:00,Lufthansa,DGR,OSL,JED,Good,Intact,Maersk,Gulf Fresh Foods,Agent,Complete,Cleared,Clear,Normal,Rain,7241,4,11,66,73,0
14350,2025-05-20 21:00:00,Air India,PIL,FRA,JED,Average,Tampered,DHL,Al Jazeera Trading,Agent,Complete,Cleared,Clear,Express,Clear,29012,4,12,59,58,0
14351,2025-05-20 22:00:00,Qatar,AVI,PVG,JED,Average,Intact,FedEx,Red Sea Imports,Corporate,Complete,Cleared,Clear,VIP,Fog,48832,2,13,149,66,0
14352,2025-05-20 23:00:00,Emirates,PIL,MAA,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Corporate,Missing,Pending,Clear,Express,Rain,39220,13,10,38,41,1
14353,2025-05-21 00:00:00,Air India,HUM,PVG,JED,Damaged,Tampered,BlueDart,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,Normal,Clear,39613,14,3,176,66,0
14354,2025-05-21 01:00:00,Qatar,AVI,HAM,JED,Good,Intact,BlueDart,Middle East Retail Group,Retail,Complete,Cleared,Clear,Normal,Storm,6730,13,2,131,50,0
14355,2025-05-21 02:00:00,Air India,COL,DXB,JED,Good,Intact,UPS,Middle East Retail Group,Retail,Complete,Cleared,Clear,Normal,Fog,41211,10,9,120,56,0
14356,2025-05-21 03:00:00,Qatar,PIL,FRA,JED,Damaged,Broken,UPS,Jeddah Electronics,Agent,Complete,Cleared,Clear,Normal,Rain,7442,8,13,18,56,0
14357,2025-05-21 04:00:00,Air India,COL,MXP,JED,Good,Intact,BlueDart,Saudi Pharma Ltd,Retail,Complete,Cleared,Suspicious,Express,Clear,19136,13,9,128,65,0
14358,2025-05-21 05:00:00,Air India,PIL,HAM,JED,Good,Intact,DHL,Arabian Medical Supply,Retail,Complete,Pending,Clear,VIP,Storm,40349,6,8,143,99,0
14359,2025-05-21 06:00:00,Qatar,AVI,MAA,JED,Good,Broken,UPS,Gulf Fresh Foods,Corporate,Pending,Cleared,Clear,Normal,Rain,3988,2,13,42,69,0
14360,2025-05-21 07:00:00,Emirates,COL,MAA,JED,Good,Intact,DHL,Jeddah Electronics,Agent,Complete,Pending,Clear,Normal,Rain,18364,13,3,75,80,0
14361,2025-05-21 08:00:00,Emirates,DGR,DXB,JED,Good,Intact,Maersk,Al Jazeera Trading,Corporate,Complete,Cleared,Clear,VIP,Storm,35040,1,7,100,82,0
14362,2025-05-21 09:00:00,Air India,HUM,PVG,JED,Good,Intact,DB Schenker,Desert Logistics,Retail,Complete,Pending,Clear,Express,Rain,30281,11,5,104,58,0
14363,2025-05-21 10:00:00,Air India,AVI,DXB,JED,Good,Intact,DB Schenker,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Rain,43475,10,9,172,90,0
14364,2025-05-21 11:00:00,Emirates,PIL,JFK,JED,Good,Intact,DHL,Desert Logistics,Agent,Complete,Cleared,Clear,VIP,Storm,42141,0,9,107,87,0
14365,2025-05-21 12:00:00,Emirates,DGR,MXP,JED,Good,Intact,BlueDart,Al Jazeera Trading,Retail,Complete,Cleared,Clear,VIP,Rain,11049,9,6,139,90,0
14366,2025-05-21 13:00:00,Lufthansa,PIL,DXB,JED,Good,Intact,Amazon Logistics,Red Sea Imports,Agent,Complete,Cleared,Clear,Express,Fog,26496,1,2,40,56,0
14367,2025-05-21 14:00:00,Emirates,AVI,DXB,JED,Good,Intact,Amazon Logistics,Red Sea Imports,Agent,Missing,Failed,Clear,VIP,Rain,25091,6,10,77,90,0
14368,2025-05-21 15:00:00,Air India,PIL,MAA,JED,Good,Tampered,FedEx,Arabian Medical Supply,Retail,Complete,Manual Inspection Required,Clear,Express,Rain,16773,3,11,144,89,0
14369,2025-05-21 16:00:00,Qatar,DGR,HAM,JED,Good,Intact,DHL,Jeddah Electronics,Agent,Complete,Cleared,Clear,VIP,Clear,8124,5,13,44,89,0
14370,2025-05-21 17:00:00,Emirates,COL,HAM,JED,Good,Intact,DHL,Al Jazeera Trading,Agent,Missing,Manual Inspection Required,Suspicious,VIP,Fog,43988,7,0,155,42,1
14371,2025-05-21 18:00:00,Lufthansa,COL,MAA,JED,Good,Missing,Amazon Logistics,Arabian Medical Supply,Agent,Complete,Cleared,Restricted Item Detected,VIP,Clear,1259,14,5,12,67,1
14372,2025-05-21 19:00:00,Lufthansa,HUM,JFK,JED,Average,Intact,Aramex,Middle East Retail Group,Retail,Complete,Cleared,Manual Review Required,Normal,Storm,26419,9,9,170,40,0
14373,2025-05-21 20:00:00,Lufthansa,PIL,AMS,JED,Average,Intact,BlueDart,Al Jazeera Trading,Agent,Pending,Cleared,Manual Review Required,VIP,Storm,46289,7,13,46,98,0
14374,2025-05-21 21:00:00,Qatar,COL,MXP,JED,Good,Intact,Aramex,Arabian Medical Supply,Agent,Complete,Pending,Clear,Express,Clear,41818,4,3,9,94,0
14375,2025-05-21 22:00:00,Emirates,VAL,MXP,JED,Good,Intact,FedEx,Gulf Fresh Foods,Agent,Complete,Cleared,Clear,Express,Clear,1135,5,12,138,72,0
14376,2025-05-21 23:00:00,Emirates,DGR,MXP,JED,Good,Intact,UPS,Red Sea Imports,Agent,Missing,Cleared,Clear,VIP,Fog,35181,9,12,171,57,0
14377,2025-05-22 00:00:00,Emirates,DGR,MAA,JED,Damaged,Intact,Amazon Logistics,Middle East Retail Group,Retail,Complete,Cleared,Manual Review Required,VIP,Fog,45971,0,7,6,71,0
14378,2025-05-22 01:00:00,Qatar,AVI,OSL,JED,Good,Intact,Amazon Logistics,Middle East Retail Group,Retail,Complete,Cleared,Clear,Express,Storm,30044,7,3,22,80,0
14379,2025-05-22 02:00:00,Qatar,HUM,PVG,JED,Good,Intact,FedEx,Jeddah Electronics,Corporate,Complete,Cleared,Clear,VIP,Fog,42861,12,12,51,84,0
14380,2025-05-22 03:00:00,Air India,PER,AMS,JED,Good,Intact,FedEx,Gulf Fresh Foods,Retail,Complete,Cleared,Clear,Normal,Clear,27213,6,12,60,77,0
14381,2025-05-22 04:00:00,Lufthansa,COL,PVG,JED,Good,Tampered,DHL,Middle East Retail Group,Corporate,Complete,Cleared,Clear,Express,Rain,1006,4,8,23,90,0
14382,2025-05-22 05:00:00,Lufthansa,PER,PVG,JED,Good,Intact,UPS,Red Sea Imports,Agent,Complete,Cleared,Clear,Express,Rain,14445,9,12,28,77,0
14383,2025-05-22 06:00:00,Emirates,VAL,JFK,JED,Good,Missing,Aramex,Gulf Fresh Foods,Agent,Complete,Cleared,Clear,VIP,Clear,14369,11,3,30,100,0
14384,2025-05-22 07:00:00,Qatar,HUM,DXB,JED,Good,Broken,Maersk,Red Sea Imports,Corporate,Complete,Pending,Clear,Normal,Fog,8519,5,3,95,58,0
14385,2025-05-22 08:00:00,Qatar,DGR,DXB,JED,Damaged,Intact,FedEx,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,VIP,Fog,47305,12,0,60,79,0
14386,2025-05-22 09:00:00,Emirates,PER,FRA,JED,Good,Intact,Maersk,Al Jazeera Trading,Retail,Pending,Cleared,Suspicious,Express,Fog,16100,6,1,121,43,1
14387,2025-05-22 10:00:00,Emirates,VAL,MAA,JED,Good,Broken,DHL,Gulf Fresh Foods,Corporate,Pending,Cleared,Clear,Normal,Rain,16558,12,11,61,42,1
14388,2025-05-22 11:00:00,Air India,HUM,MXP,JED,Average,Tampered,FedEx,Red Sea Imports,Retail,Complete,Pending,Clear,Normal,Storm,6163,12,4,80,91,0
14389,2025-05-22 12:00:00,Lufthansa,VAL,AMS,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Express,Clear,7415,1,12,43,97,0
14390,2025-05-22 13:00:00,Lufthansa,COL,MXP,JED,Good,Tampered,Maersk,Jeddah Electronics,Corporate,Complete,Cleared,Clear,Normal,Fog,27170,5,7,67,96,0
14391,2025-05-22 14:00:00,Lufthansa,PER,OSL,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,Normal,Storm,25516,11,4,63,78,0
14392,2025-05-22 15:00:00,Air India,AVI,JFK,JED,Good,Intact,DHL,Red Sea Imports,Corporate,Complete,Cleared,Clear,Normal,Clear,32967,0,1,176,40,0
14393,2025-05-22 16:00:00,Emirates,AVI,JFK,JED,Good,Intact,Amazon Logistics,Jeddah Electronics,Agent,Complete,Cleared,Clear,VIP,Clear,37763,14,12,139,92,0
14394,2025-05-22 17:00:00,Emirates,HUM,OSL,JED,Good,Intact,Aramex,Red Sea Imports,Corporate,Pending,Pending,Clear,VIP,Rain,17217,0,7,173,52,0
